,0,1,2,3
544, 6350667,5.187500,43.625000,1.250000
545, 6360646,5.125000,43.812500,1.250000
546, 6369641,5.062500,43.812500,1.312500
547, 6379607,5.000000,43.687500,1.437500
548, 6390738,4.875000,43.375000,1.687500
549, 6400717,4.812500,42.875000,1.937500
550, 6412167,4.687500,42.250000,2.187500
551, 6419684,4.562500,41.500000,2.500000
552, 6429669,4.375000,40.687500,2.812500
553, 6440773,4.250000,39.687500,3.125000
554, 6450800,4.125000,38.625000,3.500000
555, 6460752,3.937500,37.375000,3.937500
556, 6469728,3.750000,35.937500,4.500000
557, 6479709,3.437500,34.312500,5.125000
558, 6490855,3.187500,32.625000,5.750000
559, 6500826,2.812500,30.875000,6.437500
560, 6510895,2.375000,29.062500,7.187500
561, 6519755,1.875000,27.250000,8.000000
562, 6529790,1.375000,25.437500,8.812500
563, 6540838,0.812500,23.750000,9.625000
564, 6550887,0.250000,22.250000,10.375000
565, 6560915,359.687500,20.687500,11.062500
566, 6569837,359.125000,19.125000,11.625000
567, 6579831,358.562500,17.562500,12.000000
568, 6590915,358.187500,16.000000,12.062500
569, 6600976,357.875000,14.250000,12.062500
570, 6610922,357.625000,12.437500,12.000000
571, 6620694,357.250000,10.625000,12.000000
572, 6629877,356.937500,8.937500,12.062500
573, 6640979,356.562500,7.437500,12.125000
574, 6650952,356.312500,6.062500,12.187500
575, 6660996,356.125000,4.750000,12.312500
576, 6669909,356.000000,3.437500,12.500000
577, 6679930,355.812500,2.125000,12.687500
578, 6691026,355.687500,0.875000,12.875000
579, 6701024,355.500000,-0.312500,13.062500
580, 6711248,355.375000,-1.562500,13.312500
581, 6720831,355.125000,-2.687500,13.500000
582, 6729974,354.875000,-3.812500,13.562500
583, 6741088,354.750000,-4.875000,13.625000
584, 6751092,354.687500,-5.875000,13.625000
585, 6761108,354.625000,-6.875000,13.687500
586, 6770020,354.687500,-7.750000,13.875000
587, 6780048,354.750000,-8.625000,14.062500
588, 6791101,354.875000,-9.562500,14.250000
589, 6801174,354.937500,-10.562500,14.375000
590, 6811106,355.062500,-11.562500,14.562500
591, 6822076,355.125000,-12.437500,14.687500
592, 6830065,355.187500,-13.187500,14.812500
593, 6841194,355.187500,-13.875000,14.937500
594, 6851160,355.312500,-14.562500,15.000000
595, 6861208,355.437500,-15.250000,15.125000
596, 6870102,355.687500,-16.000000,15.250000
597, 6880131,355.937500,-16.750000,15.500000
598, 6891179,356.250000,-17.437500,15.750000
599, 6901228,356.437500,-17.937500,16.000000
600, 6911232,356.625000,-18.437500,16.125000
601, 6920181,356.812500,-18.875000,16.312500
602, 6930166,357.000000,-19.250000,16.437500
603, 6941258,357.250000,-19.500000,16.500000
604, 6951296,357.375000,-19.562500,16.562500
605, 6961283,357.562500,-19.500000,16.500000
606, 6970195,357.687500,-19.375000,16.500000
607, 6980229,357.750000,-19.187500,16.500000
608, 6991299,357.812500,-18.937500,16.500000
609, 7001313,357.812500,-18.500000,16.500000
610, 7011309,357.812500,-17.937500,16.437500
611, 7020359,357.812500,-17.187500,16.375000
612, 7030270,357.750000,-16.250000,16.250000
613, 7041414,357.687500,-15.125000,16.062500
614, 7051346,357.687500,-13.750000,15.750000
615, 7061396,357.625000,-12.187500,15.437500
616, 7070299,357.625000,-10.437500,15.125000
617, 7080335,357.625000,-8.562500,14.750000
618, 7091393,357.687500,-6.750000,14.437500
619, 7101518,357.812500,-4.937500,14.187500
620, 7111399,358.000000,-3.125000,13.937500
621, 7121196,358.062500,-1.187500,13.687500
622, 7130357,358.062500,0.687500,13.437500
623, 7141464,357.937500,2.625000,13.187500
624, 7151468,357.812500,4.437500,13.000000
625, 7161468,357.562500,6.187500,12.750000
626, 7170390,357.437500,7.937500,12.562500
627, 7180426,357.375000,9.625000,12.312500
628, 7191522,357.375000,11.375000,12.125000
629, 7201513,357.500000,13.125000,11.875000
630, 7211545,357.625000,14.875000,11.625000
631, 7220464,357.750000,16.687500,11.312500
632, 7231668,357.875000,18.500000,10.875000
633, 7241550,357.937500,20.250000,10.437500
634, 7251546,358.000000,21.875000,10.000000
635, 7261620,357.937500,23.375000,9.687500
636, 7270494,357.937500,24.687500,9.437500
637, 7280524,357.875000,25.875000,9.250000
638, 7291570,357.937500,27.062500,9.125000
639, 7301625,357.937500,28.312500,9.062500
640, 7311625,357.937500,29.562500,9.000000
641, 7320564,358.000000,30.875000,8.875000
642, 7330554,358.062500,32.187500,8.687500
643, 7341681,358.187500,33.500000,8.500000
644, 7351636,358.250000,34.687500,8.375000
645, 7361682,358.375000,35.812500,8.187500
646, 7370594,358.500000,36.812500,8.000000
647, 7380628,358.687500,37.812500,7.750000
648, 7391703,358.875000,38.812500,7.562500
649, 7401758,359.062500,39.750000,7.312500
650, 7411710,359.250000,40.625000,7.062500
651, 7420659,359.437500,41.562500,6.812500
652, 7430642,359.625000,42.437500,6.437500
653, 7441749,359.937500,43.312500,6.125000
654, 7451753,0.187500,44.187500,5.750000
655, 7461735,0.500000,45.062500,5.375000
656, 7470705,0.750000,45.937500,5.062500
657, 7480693,1.062500,46.812500,4.812500
658, 7491789,1.312500,47.687500,4.500000
659, 7501820,1.625000,48.437500,4.125000
660, 7511800,1.812500,49.125000,3.812500
661, 7520728,2.000000,49.750000,3.437500
662, 7530762,2.250000,50.375000,3.062500
663, 7541859,2.500000,50.937500,2.625000
664, 7551900,2.687500,51.437500,2.312500
665, 7561866,2.812500,51.875000,2.062500
666, 7572235,2.937500,52.250000,1.875000
667, 7580794,3.062500,52.625000,1.750000
668, 7591880,3.187500,53.000000,1.562500
669, 7601877,3.312500,53.375000,1.437500
670, 7611930,3.437500,53.750000,1.250000
671, 7620828,3.500000,54.125000,1.125000
672, 7630851,3.562500,54.437500,1.062500
673, 7642002,3.562500,54.687500,1.000000
674, 7652024,3.625000,54.937500,0.937500
675, 7661961,3.625000,55.125000,0.875000
676, 7670917,3.687500,55.312500,0.812500
677, 7680906,3.750000,55.437500,0.750000
678, 7692028,3.812500,55.500000,0.750000
679, 7702012,3.875000,55.625000,0.687500
680, 7712031,3.937500,55.625000,0.687500
681, 7720943,4.000000,55.687500,0.625000
682, 7730970,4.062500,55.625000,0.562500
683, 7743773,4.062500,55.562500,0.562500
684, 7752088,4.062500,55.375000,0.625000
685, 7762072,4.000000,55.125000,0.812500
686, 7771025,3.937500,54.625000,1.062500
687, 7781006,3.750000,53.875000,1.562500
688, 7792123,3.500000,52.937500,2.187500
689, 7802112,3.187500,51.937500,2.812500
690, 7812130,2.875000,50.687500,3.375000
691, 7821039,2.500000,49.375000,3.875000
692, 7831067,2.062500,47.875000,4.437500
693, 7842168,1.562500,46.250000,5.125000
694, 7852187,1.000000,44.625000,5.750000
695, 7862142,0.375000,43.062500,6.375000
696, 7871109,359.750000,41.437500,7.000000
697, 7881099,359.125000,39.812500,7.625000
698, 7892241,358.437500,38.187500,8.437500
699, 7902192,357.750000,36.500000,9.250000
700, 7912244,357.062500,34.812500,10.000000
701, 7921135,356.562500,33.125000,10.562500
702, 7931167,356.125000,31.437500,11.000000
703, 7942398,355.812500,29.687500,11.375000
704, 7952325,355.562500,27.750000,11.687500
705, 7962297,355.375000,25.625000,12.000000
706, 7971213,355.187500,23.562500,12.312500
707, 7981197,354.937500,21.750000,12.625000
708, 7992301,354.687500,20.250000,12.812500
709, 8002308,354.500000,18.875000,13.000000
710, 8012322,354.250000,17.625000,13.250000
711, 8021233,354.000000,16.375000,13.500000
712, 8031269,353.812500,15.187500,13.750000
713, 8042337,353.625000,14.000000,14.000000
714, 8052437,353.437500,12.750000,14.187500
715, 8062346,353.312500,11.375000,14.312500
716, 8071313,353.187500,9.937500,14.375000
717, 8081296,353.125000,8.437500,14.437500
718, 8092398,353.187500,6.875000,14.437500
719, 8102372,353.250000,5.375000,14.375000
720, 8112406,353.312500,3.875000,14.250000
721, 8121390,353.375000,2.625000,14.125000
722, 8131364,353.375000,1.375000,14.125000
723, 8142414,353.375000,0.062500,14.187500
724, 8153944,353.375000,-1.250000,14.250000
725, 8162451,353.500000,-2.812500,14.312500
726, 8171406,353.625000,-4.375000,14.375000
727, 8181389,353.750000,-5.812500,14.437500
728, 8192558,353.875000,-7.250000,14.500000
729, 8202530,354.000000,-8.750000,14.562500
730, 8212490,354.125000,-10.250000,14.625000
731, 8221461,354.312500,-11.750000,14.687500
732, 8231443,354.437500,-13.250000,14.812500
733, 8242532,354.562500,-14.687500,14.937500
734, 8252583,354.687500,-16.000000,15.000000
735, 8262555,354.812500,-17.187500,15.125000
736, 8271480,354.875000,-18.250000,15.187500
737, 8281515,354.937500,-19.187500,15.312500
738, 8292581,355.062500,-19.875000,15.375000
739, 8302596,355.125000,-20.375000,15.562500
740, 8312583,355.187500,-20.687500,15.750000
741, 8321550,355.250000,-20.812500,15.875000
742, 8331533,355.250000,-20.812500,16.000000
743, 8342645,355.250000,-20.625000,16.062500
744, 8352639,355.250000,-20.437500,16.062500
745, 8362707,355.187500,-20.062500,16.000000
746, 8371583,355.125000,-19.500000,15.937500
747, 8381615,355.062500,-18.812500,15.875000
748, 8392657,355.000000,-17.875000,15.812500
749, 8402744,354.937500,-16.750000,15.750000
750, 8412725,354.937500,-15.500000,15.687500
751, 8421714,354.937500,-14.312500,15.562500
752, 8431643,355.062500,-13.000000,15.437500
753, 8442739,355.125000,-11.562500,15.250000
754, 8453016,355.187500,-9.937500,15.062500
755, 8462841,355.375000,-8.250000,14.750000
756, 8471680,355.562500,-6.500000,14.375000
757, 8481715,355.812500,-4.875000,14.000000
758, 8492789,356.062500,-3.437500,13.750000
759, 8502787,356.312500,-1.875000,13.562500
760, 8512772,356.500000,-0.250000,13.437500
761, 8521752,356.687500,1.437500,13.187500
762, 8531734,356.937500,3.187500,13.000000
763, 8542871,357.187500,4.875000,12.750000
764, 8552844,357.375000,6.562500,12.500000
765, 8562875,357.625000,8.250000,12.250000
766, 8571806,357.750000,10.062500,12.000000
767, 8581793,357.812500,12.062500,11.750000
768, 8592825,357.875000,14.125000,11.562500
769, 8602877,357.875000,16.187500,11.312500
770, 8612925,357.875000,18.062500,11.000000
771, 8621829,357.812500,19.687500,10.687500
772, 8631860,357.750000,21.187500,10.375000
773, 8642976,357.750000,22.625000,10.062500
774, 8653040,357.812500,24.062500,9.750000
775, 8665954,357.937500,25.437500,9.437500
776, 8671996,358.062500,26.812500,9.187500
777, 8681904,358.187500,28.125000,9.000000
778, 8693067,358.312500,29.500000,8.812500
779, 8702897,358.437500,30.937500,8.562500
780, 8712939,358.562500,32.312500,8.312500
781, 8721943,358.687500,33.750000,7.937500
782, 8731984,358.812500,35.062500,7.500000
783, 8742940,358.937500,36.312500,7.062500
784, 8753011,359.062500,37.500000,6.562500
785, 8763006,359.250000,38.500000,6.187500
786, 8772577,359.375000,39.437500,5.812500
787, 8782027,359.437500,40.250000,5.562500
788, 8793056,359.562500,41.125000,5.312500
789, 8802942,359.625000,41.937500,5.062500
790, 8812911,359.750000,42.750000,4.875000
791, 8822056,359.937500,43.625000,4.625000
792, 8832084,0.125000,44.437500,4.375000
793, 8842937,0.312500,45.250000,4.125000
794, 8853107,0.500000,46.000000,3.812500
795, 8863218,0.750000,46.687500,3.500000
796, 8872979,0.875000,47.187500,3.187500
797, 8882123,1.062500,47.437500,2.875000
798, 8893040,1.125000,47.500000,2.687500
799, 8902862,1.187500,47.312500,2.687500
800, 8912916,1.187500,47.000000,2.750000
801, 8922160,1.187500,46.562500,2.875000
802, 8932181,1.125000,45.937500,3.187500
803, 8942896,1.000000,45.187500,3.625000
804, 8952818,0.687500,44.375000,4.125000
805, 8962987,0.312500,43.500000,4.750000
806, 8972629,359.812500,42.437500,5.375000
807, 8982220,359.250000,41.250000,6.125000
808, 8993039,358.625000,39.937500,6.875000
809, 9002859,357.937500,38.375000,7.625000
810, 9012900,357.312500,36.687500,8.437500
811, 9022263,356.812500,34.812500,9.125000
812, 9032291,356.375000,32.687500,9.875000
813, 9042871,356.062500,30.500000,10.437500
814, 9052962,355.750000,28.375000,10.812500
815, 9062964,355.562500,26.187500,11.000000
816, 9072321,355.250000,24.062500,11.250000
817, 9082310,355.000000,21.937500,11.562500
818, 9093022,354.687500,19.937500,11.937500
819, 9103023,354.437500,18.125000,12.250000
820, 9112860,354.250000,16.375000,12.562500
821, 9122384,354.125000,14.687500,12.812500
822, 9132383,354.000000,13.000000,13.000000
823, 9143012,353.937500,11.250000,13.062500
824, 9152931,353.875000,9.375000,13.062500
825, 9162904,353.812500,7.625000,13.062500
826, 9172428,353.750000,6.000000,13.062500
827, 9182410,353.687500,4.500000,13.062500
828, 9193071,353.562500,3.062500,13.062500
829, 9202792,353.500000,1.625000,13.125000
830, 9213031,353.500000,0.000000,13.187500
831, 9222449,353.500000,-1.625000,13.250000
832, 9232499,353.562500,-3.375000,13.312500
833, 9243035,353.687500,-5.125000,13.375000
834, 9252892,353.875000,-6.937500,13.375000
835, 9262892,354.000000,-8.562500,13.375000
836, 9274063,354.125000,-10.125000,13.437500
837, 9282533,354.125000,-11.562500,13.562500
838, 9292923,354.187500,-12.875000,13.687500
839, 9302984,354.250000,-14.062500,13.875000
840, 9312785,354.312500,-15.125000,14.000000
841, 9322573,354.375000,-16.062500,14.187500
842, 9332555,354.375000,-16.875000,14.250000
843, 9343031,354.437500,-17.562500,14.375000
844, 9352816,354.437500,-18.000000,14.437500
845, 9362888,354.437500,-18.312500,14.500000
846, 9372596,354.500000,-18.437500,14.500000
847, 9382985,354.562500,-18.625000,14.500000
848, 9392892,354.687500,-18.687500,14.562500
849, 9402958,354.687500,-18.562500,14.625000
850, 9412764,354.750000,-18.312500,14.625000
851, 9422676,354.750000,-17.687500,14.562500
852, 9432662,354.750000,-16.875000,14.500000
853, 9442986,354.750000,-15.750000,14.500000
854, 9452678,354.750000,-14.437500,14.437500
855, 9462866,354.750000,-12.937500,14.437500
856, 9472697,354.812500,-11.125000,14.437500
857, 9483122,354.937500,-9.125000,14.250000
858, 9493087,355.062500,-6.750000,14.000000
859, 9502747,355.250000,-4.187500,13.562500
860, 9512776,355.500000,-1.812500,13.062500
861, 9522754,355.875000,0.437500,12.625000
862, 9532791,356.312500,2.562500,12.312500
863, 9542774,356.812500,4.625000,12.062500
864, 9552804,357.312500,6.562500,11.812500
865, 9562789,357.750000,8.437500,11.625000
866, 9572823,358.187500,10.375000,11.375000
867, 9582840,358.562500,12.250000,11.125000
868, 9593098,358.875000,14.062500,10.812500
869, 9602840,359.187500,15.812500,10.437500
870, 9612872,359.437500,17.437500,10.125000
871, 9622857,359.750000,19.000000,9.812500
872, 9632890,359.937500,20.500000,9.500000
873, 9642876,0.125000,21.937500,9.187500
874, 9652909,0.250000,23.187500,8.937500
875, 9662898,0.312500,24.187500,8.812500
876, 9672934,0.312500,25.125000,8.750000
877, 9683132,0.312500,26.125000,8.687500
878, 9693389,0.250000,27.000000,8.687500
879, 9702946,0.250000,27.937500,8.687500
880, 9712978,0.125000,28.750000,8.687500
881, 9722968,0.000000,29.437500,8.687500
882, 9733006,359.812500,30.125000,8.625000
883, 9742988,359.562500,30.750000,8.562500
884, 9753028,359.437500,31.375000,8.375000
885, 9763012,359.250000,31.875000,8.125000
886, 9773039,359.187500,32.187500,7.937500
887, 9783400,359.125000,32.312500,7.750000
888, 9793821,359.062500,32.312500,7.625000
889, 9803044,359.125000,32.125000,7.500000
890, 9813077,359.250000,31.625000,7.500000
891, 9823064,359.312500,30.562500,7.562500
892, 9833095,359.375000,29.062500,7.812500
893, 9843079,359.375000,27.000000,8.250000
894, 9853116,359.312500,24.562500,8.750000
895, 9863101,359.312500,21.875000,9.312500
896, 9873130,359.250000,19.000000,9.875000
897, 9883116,359.187500,16.062500,10.312500
898, 9894936,359.125000,13.000000,10.562500
899, 9903175,359.062500,10.000000,10.687500
900, 9913160,358.937500,7.437500,10.875000
901, 9923189,358.625000,5.250000,11.125000
902, 9933174,358.250000,3.437500,11.437500
903, 9943212,357.812500,1.937500,11.750000
904, 9953218,357.437500,0.687500,12.125000
905, 9963229,357.000000,-0.375000,12.375000
906, 9973215,356.687500,-1.500000,12.562500
907, 9983254,356.375000,-2.687500,12.812500
908, 9993239,356.187500,-3.937500,13.000000
909, 10003274,356.062500,-5.250000,13.125000
910, 10013258,356.000000,-6.562500,13.250000
911, 10023302,356.000000,-7.875000,13.375000
912, 10033270,356.000000,-9.000000,13.437500
913, 10043346,356.062500,-9.875000,13.500000
914, 10053295,356.062500,-10.500000,13.562500
915, 10063319,356.062500,-10.875000,13.562500
916, 10073306,356.125000,-11.125000,13.562500
917, 10083340,356.125000,-11.250000,13.562500
918, 10093378,356.187500,-11.125000,13.562500
919, 10103364,356.250000,-10.937500,13.437500
920, 10113352,356.250000,-10.562500,13.375000
921, 10123422,356.312500,-10.062500,13.250000
922, 10133373,356.312500,-9.312500,13.187500
923, 10143410,356.312500,-8.250000,13.125000
924, 10153393,356.312500,-6.875000,13.000000
925, 10163429,356.187500,-5.312500,12.875000
926, 10173414,356.062500,-3.500000,12.687500
927, 10183450,355.937500,-1.562500,12.625000
928, 10195220,355.812500,0.437500,12.500000
929, 10203538,355.687500,2.500000,12.437500
930, 10213469,355.500000,4.562500,12.312500
931, 10223502,355.437500,6.687500,12.187500
932, 10233484,355.312500,8.937500,12.000000
933, 10243520,355.312500,11.125000,11.812500
934, 10253504,355.250000,13.250000,11.687500
935, 10263535,355.250000,15.125000,11.562500
936, 10273519,355.250000,16.687500,11.500000
937, 10283554,355.375000,18.000000,11.375000
938, 10293563,355.500000,19.187500,11.187500
939, 10306116,355.750000,20.250000,10.875000
940, 10313599,356.000000,21.250000,10.562500
941, 10323583,356.312500,22.250000,10.312500
942, 10333620,356.687500,23.062500,10.000000
943, 10343604,357.000000,23.687500,9.625000
944, 10353634,357.312500,24.187500,9.250000
945, 10363620,357.625000,24.500000,8.875000
946, 10373654,357.937500,24.687500,8.562500
947, 10383639,358.187500,24.812500,8.312500
948, 10393670,358.437500,24.750000,8.062500
949, 10406320,358.687500,24.500000,7.937500
950, 10413693,358.875000,24.062500,7.875000
951, 10423676,359.125000,23.375000,7.937500
952, 10433714,359.250000,22.250000,8.062500
953, 10443705,359.375000,20.687500,8.250000
954, 10453731,359.500000,18.750000,8.562500
955, 10463716,359.625000,16.562500,8.937500
956, 10473817,359.687500,14.187500,9.312500
957, 10483735,359.812500,11.750000,9.750000
958, 10493765,359.875000,9.250000,10.312500
959, 10503784,359.812500,6.812500,10.750000
960, 10513859,359.687500,4.687500,11.125000
961, 10523788,359.500000,2.875000,11.375000
962, 10533821,359.250000,1.437500,11.562500
963, 10543805,359.000000,0.062500,11.875000
964, 10553847,358.750000,-1.187500,12.187500
965, 10563823,358.625000,-2.625000,12.500000
966, 10573875,358.500000,-4.000000,12.812500
967, 10583840,358.312500,-5.312500,13.062500
968, 10593871,358.187500,-6.437500,13.375000
969, 10604910,358.000000,-7.375000,13.562500
970, 10613976,357.875000,-8.125000,13.750000
971, 10623889,357.687500,-8.687500,13.875000
972, 10633928,357.500000,-9.312500,14.000000
973, 10643913,357.250000,-10.000000,14.125000
974, 10653942,357.062500,-10.750000,14.312500
975, 10663928,356.937500,-11.437500,14.562500
976, 10673980,356.812500,-12.187500,14.750000
977, 10683961,356.687500,-12.937500,14.937500
978, 10693984,356.562500,-13.687500,15.125000
979, 10703971,356.500000,-14.312500,15.375000
980, 10714087,356.437500,-14.875000,15.562500
981, 10724001,356.375000,-15.250000,15.750000
982, 10734037,356.375000,-15.562500,15.937500
983, 10744024,356.312500,-15.812500,16.187500
984, 10754046,356.312500,-16.000000,16.437500
985, 10764034,356.250000,-16.062500,16.687500
986, 10774067,356.187500,-16.062500,16.875000
987, 10784047,356.125000,-15.812500,17.000000
988, 10794074,356.062500,-15.437500,17.000000
989, 10804060,355.875000,-14.750000,17.000000
990, 10815267,355.687500,-13.875000,16.937500
991, 10824127,355.500000,-12.625000,16.875000
992, 10834113,355.312500,-11.125000,16.812500
993, 10844149,355.125000,-9.312500,16.812500
994, 10854127,355.000000,-7.125000,16.812500
995, 10864165,354.937500,-4.625000,16.750000
996, 10874151,354.875000,-2.000000,16.500000
997, 10884180,354.937500,0.375000,16.187500
998, 10894171,355.250000,2.625000,16.000000
999, 10904202,355.625000,4.687500,15.750000
1000, 10914243,356.062500,6.500000,15.437500
1001, 10924230,356.562500,8.250000,15.125000
1002, 10934219,357.187500,9.937500,14.750000
1003, 10944250,357.812500,11.625000,14.437500
1004, 10954235,358.375000,13.187500,14.125000
1005, 10964269,358.875000,14.500000,13.812500
1006, 10974262,359.250000,15.625000,13.437500
1007, 10984288,359.500000,16.562500,13.062500
1008, 10994268,359.625000,17.312500,12.625000
1009, 11004304,359.687500,17.937500,12.125000
1010, 11014344,359.750000,18.312500,11.687500
1011, 11024329,359.750000,18.500000,11.375000
1012, 11034319,359.812500,18.562500,11.187500
1013, 11044351,359.812500,18.625000,11.125000
1014, 11054341,359.812500,18.562500,11.187500
1015, 11064370,359.812500,18.500000,11.250000
1016, 11074355,359.687500,18.250000,11.375000
1017, 11084387,359.500000,17.875000,11.500000
1018, 11094371,359.250000,17.312500,11.562500
1019, 11104403,358.937500,16.625000,11.687500
1020, 11116097,358.625000,15.875000,11.812500
1021, 11124503,358.250000,15.125000,11.937500
1022, 11134424,357.937500,14.375000,12.187500
1023, 11144452,357.562500,13.687500,12.437500
1024, 11154436,357.250000,13.000000,12.750000
1025, 11164472,356.937500,12.250000,13.062500
1026, 11174457,356.562500,11.562500,13.312500
1027, 11184487,356.312500,10.812500,13.562500
1028, 11194472,356.000000,10.125000,13.812500
1029, 11204508,355.750000,9.500000,14.000000
1030, 11214493,355.437500,8.937500,14.250000
1031, 11224758,355.187500,8.312500,14.437500
1032, 11234518,354.937500,7.750000,14.625000
1033, 11244555,354.812500,7.187500,14.750000
1034, 11254540,354.625000,6.562500,14.875000
1035, 11264570,354.500000,6.000000,14.937500
1036, 11274554,354.312500,5.437500,14.937500
1037, 11284590,354.187500,4.937500,14.937500
1038, 11294612,354.062500,4.437500,14.937500
1039, 11304604,353.875000,4.000000,14.937500
1040, 11314589,353.750000,3.625000,14.875000
1041, 11326152,353.562500,3.312500,14.875000
1042, 11334634,353.375000,3.250000,13.812500
1043, 11344619,353.250000,3.250000,12.875000
1044, 11354651,353.125000,3.375000,12.062500
1045, 11364667,353.062500,3.500000,11.375000
1046, 11374652,353.000000,3.812500,10.687500
1047, 11384683,353.000000,4.187500,10.062500
1048, 11394670,353.000000,4.562500,9.500000
1049, 11404708,353.000000,5.000000,8.937500
1050, 11414692,353.062500,5.500000,8.312500
1051, 11424795,353.187500,6.062500,7.562500
1052, 11434749,353.375000,6.562500,6.687500
1053, 11444734,353.625000,6.937500,5.562500
