,0,1,2,3,4,5,6,7
250,788098,-0.001100,-0.043720,-0.001344,-14.486149,-11.854043,-47.598026,"0.000000"
251,790995,-0.014748,-0.049044,0.005899,-0.827917,-9.126225,-23.277378,"0.000000"
252,794101,-0.006842,-0.018710,-0.005149,48.014378,-22.506889,6.001199,"0.000000"
253,797102,0.007453,0.030683,-0.018274,67.702522,-22.171894,24.301506,"0.000000"
254,800104,0.016336,0.064612,-0.025499,48.454659,-15.759130,6.106483,"0.000000"
255,803106,0.011798,0.064979,-0.015935,-34.241295,-7.527820,-19.544577,"0.000000"
256,806108,-0.011153,0.046548,0.007522,-61.768326,-1.521835,-38.093735,"0.000000"
257,809108,-0.025779,0.004643,0.019565,-75.881195,-0.325424,-37.543388,"0.000000"
258,812129,-0.014521,-0.009652,0.016738,-38.577087,-16.931614,-20.506491,"0.000000"
259,815114,0.003718,-0.010734,0.005986,-1.785046,-20.051853,9.073583,"0.000000"
260,818111,0.008081,-0.004363,-0.000367,29.010582,-20.664417,11.155339,"0.000000"
261,821113,0.011851,-0.001222,-0.007697,20.281565,-8.709875,-4.694718,"0.000000"
262,824113,0.000646,0.003002,-0.004782,0.143569,2.014757,-16.146767,"0.000000"
263,827114,-0.006650,-0.005428,0.011502,-14.213367,9.638290,-23.698515,"0.000000"
264,830117,-0.014957,-0.014190,0.010140,-19.319651,16.041483,-10.518848,"0.000000"
265,833118,-0.012636,-0.015900,0.005236,-3.177669,15.132211,3.148955,"0.000000"
266,836120,-0.000698,0.003002,0.001117,23.387447,11.255837,23.717659,"0.000000"
267,839137,0.006824,0.025761,-0.008447,37.093536,5.848059,15.194424,"0.000000"
268,842134,0.002286,0.026145,-0.009844,26.167908,3.838088,3.058027,"0.000000"
269,845123,-0.006370,0.028815,-0.005952,14.045869,3.833302,-18.242878,"0.000000"
270,848124,-0.013230,0.024278,-0.002653,-7.063613,1.957329,-15.596418,"0.000000"
271,851125,-0.014521,0.015638,0.000593,-6.427122,0.143569,0.540778,"0.000000"
272,854128,-0.007069,0.021101,0.003316,-3.163311,-4.287939,18.936798,"0.000000"
273,857129,-0.000524,0.013177,-0.001937,-10.375279,-5.910272,21.956541,"0.000000"
274,860131,0.002950,0.007330,-0.001501,-14.112868,-7.508677,11.452050,"0.000000"
275,863132,-0.001641,0.008639,0.001204,-16.764114,-5.307281,-6.427122,"0.000000"
276,866133,-0.008674,0.006301,0.003752,-21.296124,-5.134997,-10.992628,"0.000000"
277,869135,-0.011711,0.001833,0.004974,-14.519649,-5.694918,-4.919643,"0.000000"
278,872138,-0.006842,-0.002478,0.004136,-6.709475,-8.312666,14.404792,"0.000000"
279,875170,-0.000576,-0.001396,0.001658,3.192025,-5.608777,23.755945,"0.000000"
280,878150,0.002653,-0.013317,-0.001484,3.067599,-5.015357,9.250652,"0.000000"
281,881143,-0.002147,-0.007295,-0.002775,2.009971,2.139183,-12.203396,"0.000000"
282,884155,-0.008430,0.007435,-0.003054,-6.872187,6.661619,-15.706488,"0.000000"
283,887157,-0.014469,0.005585,-0.002653,-6.288338,8.910872,-6.245267,"0.000000"
284,890150,-0.016301,-0.009163,0.005882,2.914458,7.264609,1.976472,"0.000000"
285,893152,-0.015132,0.000384,-0.000157,14.366508,5.694918,7.767102,"0.000000"
286,896154,-0.012549,0.014678,-0.005847,10.671989,1.952543,8.786446,"0.000000"
287,899155,-0.009338,0.010891,-0.001990,11.916257,1.986043,6.139983,"0.000000"
288,902157,-0.009983,0.010140,-0.003665,6.465407,1.129412,-0.478565,"0.000000"
289,905157,-0.013247,0.014137,-0.004922,0.133998,0.851845,-4.771288,"0.000000"
290,908159,-0.014329,0.016424,-0.004224,0.507278,2.220540,-3.637091,"0.000000"
291,911205,-0.013177,0.019129,-0.002129,3.565306,0.957129,0.105284,"0.000000"
292,914166,-0.011414,0.030700,-0.001012,-0.062213,-0.200997,4.259224,"0.000000"
293,917164,-0.012287,0.023771,0.000785,-4.972286,-1.756332,2.742175,"0.000000"
294,920164,-0.013073,0.016511,0.001955,-5.034499,-0.909273,-1.526621,"0.000000"
295,923167,-0.010961,0.007400,0.004014,-6.795617,-3.622734,-6.819545,"0.000000"
296,926168,-0.011729,0.021363,0.000332,-5.661418,-2.431108,9.968499,"0.000000"
297,929169,0.002059,0.036181,-0.008674,-2.005185,0.421137,42.731026,"0.000000"
298,932170,-0.009547,0.042080,0.004067,4.819145,-0.449851,39.452858,"0.000000"
299,935200,-0.001868,0.044820,0.000733,4.412365,8.456235,71.397049,"0.000000"
300,938199,-0.007069,0.028763,-0.001169,0.033500,5.163712,79.164146,"0.000000"
301,941223,0.008290,-0.009180,-0.004311,-6.120841,3.732804,56.901321,"0.000000"
302,944212,0.003944,-0.054454,-0.003560,-21.832115,-2.210968,6.159126,"0.000000"
303,947202,0.004433,-0.069447,-0.000227,-17.056042,1.450051,-12.141183,"0.000000"
304,950206,0.002059,-0.035971,0.003072,-4.058227,0.382852,-6.403194,"0.000000"
305,953103,0.001449,-0.017314,-0.001152,4.747360,-3.388237,15.893129,"0.000000"
306,956211,0.002199,0.042621,-0.009320,33.001808,0.191426,19.209579,"0.000000"
307,959214,0.001309,0.050911,-0.017157,19.635504,-5.804988,1.828116,"0.000000"
308,962215,0.006318,0.031451,-0.004957,17.257036,2.536392,-5.072784,"0.000000"
309,965216,0.004346,0.030369,0.001326,-13.036098,4.517649,-7.345966,"0.000000"
310,968219,0.004782,0.035308,0.005934,-18.190239,10.179068,-2.780460,"0.000000"
311,971221,0.000524,0.043494,0.004643,-12.366108,19.195223,31.173693,"0.000000"
312,974329,-0.001152,0.067597,-0.006946,-25.071997,10.576276,36.490547,"0.000000"
313,977284,0.002391,0.038083,0.004224,-25.560131,3.110669,44.836716,"0.000000"
314,980226,0.008447,0.009617,-0.006685,-14.146368,13.275380,23.980867,"0.000000"
315,983227,0.003403,-0.003648,-0.018274,-33.982868,15.012568,11.112268,"0.000000"
316,985622,-0.003683,-0.000017,-0.000017,-0.002393,-0.002393,-0.002393,"0.000000"
317,988161,0.091961,-0.571683,0.471379,78.398438,-144.062286,16.534405,"0.000000"
318,991625,0.002286,-0.026093,-0.002129,-9.281759,-2.871387,-0.002393,"0.000000"
319,995232,0.006178,-0.031224,-0.006685,0.684347,-2.311467,20.937197,"0.000000"
320,998232,0.006824,-0.010629,-0.017488,14.979071,0.569492,0.847059,"0.000000"
321,1001234,0.005341,0.043476,-0.022724,9.772288,0.100499,5.450850,"0.000000"
322,1004235,0.003124,0.052691,-0.007226,-0.904487,-0.401994,-1.703690,"0.000000"
323,1007237,0.002147,0.040823,0.003438,8.523234,3.043670,-2.742175,"0.000000"
324,1010322,0.000733,0.024190,-0.002531,-7.848458,0.966700,5.355137,"0.000000"
325,1013272,-0.001030,0.015865,-0.006946,3.474378,1.162912,2.718246,"0.000000"
326,1016240,0.000663,0.018291,-0.009076,11.251052,4.632505,-3.546163,"0.000000"
327,1019270,0.003508,0.033563,-0.009721,7.403394,3.220740,-11.404193,"0.000000"
328,1022271,0.000175,0.037350,-0.007330,0.660419,5.962914,-8.020741,"0.000000"
329,1025272,-0.005794,0.032411,-0.006528,-6.561120,4.077370,-7.111469,"0.000000"
330,1028276,-0.007261,0.020665,-0.006074,-9.753145,0.650848,-5.350351,"0.000000"
331,1031276,-0.005655,0.015115,-0.006056,-4.570292,-2.880959,-3.402594,"0.000000"
332,1034277,0.000140,0.046338,-0.007453,-2.536392,1.220340,-2.713461,"0.000000"
333,1037279,0.001257,0.081786,-0.011414,-36.863823,4.412365,-13.184453,"0.000000"
334,1040281,-0.005707,0.060161,-0.006912,-56.733829,14.529219,-19.755144,"0.000000"
335,1043288,-0.014329,0.003578,0.003560,-82.389671,19.578075,-25.584061,"0.000000"
336,1046283,-0.012235,-0.026477,0.016214,-91.716896,14.146368,-20.420349,"0.000000"
337,1049284,-0.008063,-0.047456,0.030945,-66.702332,7.106683,-4.398008,"0.000000"
338,1052284,-0.002374,-0.049288,0.015080,-22.674389,-0.205783,14.926428,"0.000000"
339,1055286,0.000052,-0.088488,0.002147,36.600616,-1.076770,19.554146,"0.000000"
340,1056364,0.000052,-0.088488,0.002147,18.300308,-0.538385,9.777073,"0.000000"
341,1061278,-0.000750,-0.008517,-0.017558,34.614574,-4.240082,-1.076770,"0.000000"
342,1064266,-0.001745,-0.026302,0.002967,4.867002,1.028914,16.299908,"0.000000"
343,1067267,-0.006283,-0.007679,0.007278,-0.492921,0.435494,0.808774,"0.000000"
344,1070269,-0.012549,0.008971,0.006981,-16.017555,3.431308,13.270595,"0.000000"
345,1073269,-0.010071,0.024278,0.005114,10.552349,2.349752,15.074783,"0.000000"
346,1076284,-0.007627,0.037333,0.001990,14.486149,4.766503,16.213766,"0.000000"
347,1079283,-0.000646,0.068050,0.000262,13.758731,6.197411,0.660419,"0.000000"
348,1082273,-0.009966,0.082065,-0.000175,-3.014956,12.835100,17.601604,"0.000000"
349,1085278,-0.017279,0.086987,0.000332,-14.266008,6.379266,9.164511,"0.000000"
350,1088279,-0.019530,0.058800,0.008936,-17.654245,1.938186,3.177669,"0.000000"
351,1091285,-0.015359,0.021118,0.013299,-13.265809,2.584248,3.369094,"0.000000"
352,1094287,-0.010769,-0.002950,-0.002880,-18.850658,0.459422,-11.624333,"0.000000"
353,1097288,-0.011257,-0.011903,-0.010716,-29.996424,3.101098,-2.737389,"0.000000"
354,1100266,-0.016773,0.020857,-0.002601,-20.463421,14.385650,8.350951,"0.000000"
355,1103266,-0.015184,0.002601,0.005690,-41.510689,12.509677,10.126426,"0.000000"
356,1104546,-0.015184,0.002601,0.005690,-20.755344,6.254838,5.063213,"0.000000"
357,1109343,-0.012043,-0.015656,0.005603,-13.682160,8.508877,37.763527,"0.000000"
358,1112285,-0.008500,-0.027611,0.000052,-4.201797,5.690132,32.638100,"0.000000"
359,1115275,-0.004922,-0.021886,-0.001117,7.877172,-0.981057,26.924042,"0.000000"
360,1118269,-0.008395,-0.022323,-0.003159,-0.004786,-0.004786,-0.004786,"0.000000"
361,1121274,-0.010210,-0.017366,0.002042,-7.101898,1.909473,20.501705,"0.000000"
362,1124275,-0.015115,-0.022462,0.002461,-1.651048,0.234497,17.443678,"0.000000"
363,1127275,-0.010577,-0.028327,-0.000977,-0.540778,0.502493,12.744174,"0.000000"
364,1130275,-0.008762,-0.009582,-0.003944,2.153541,1.406980,17.319250,"0.000000"
365,1133275,-0.006894,0.015551,-0.001868,-5.393422,-1.971686,-5.412564,"0.000000"
366,1136286,-0.012636,0.022166,0.003054,-19.018154,2.435893,-4.584648,"0.000000"
367,1139358,-0.017994,-0.004765,0.005847,-28.752159,4.235296,-2.924029,"0.000000"
368,1142287,-0.016895,-0.033755,0.004957,-30.250063,-0.961915,5.259424,"0.000000"
369,1145288,-0.012182,-0.038676,0.006615,-4.618148,-2.206183,15.873985,"0.000000"
370,1148288,-0.008098,-0.037542,0.002583,5.996414,-2.818745,19.654646,"0.000000"
371,1150974,-0.003927,-0.035029,-0.001030,7.058826,0.679562,8.896515,"0.000000"
372,1152445,0.092241,-0.571683,0.471379,78.398438,0.004786,0.000000,"0.000000"
373,1157287,-0.010158,-0.003875,-0.007103,1.024128,3.192025,3.455236,"0.000000"
374,1160288,-0.012636,0.005044,-0.002269,-5.139783,4.565506,-0.124427,"0.000000"
375,1163289,-0.015551,0.007662,0.002269,-19.616360,5.048856,9.059227,"0.000000"
376,1166290,-0.014853,0.001414,0.006109,-19.831713,4.436294,11.279767,"0.000000"
377,1169290,-0.010629,-0.021345,0.006021,-14.873785,2.794817,12.131610,"0.000000"
378,1172290,-0.007208,-0.029234,0.006039,-0.311067,3.617948,17.084753,"0.000000"
379,1175329,-0.004398,-0.015219,-0.001204,4.752146,0.679562,12.562320,"0.000000"
380,1178322,-0.007976,-0.011973,-0.002129,2.665605,-0.559921,11.318050,"0.000000"
381,1181300,-0.006388,-0.004520,-0.002321,4.168297,-2.746960,2.900101,"0.000000"
382,1184297,-0.008308,-0.001466,-0.000541,-1.909473,-0.861416,5.886344,"0.000000"
383,1187297,-0.009355,0.000506,0.004206,-7.963314,-0.827917,5.991628,"0.000000"
384,1190299,-0.009407,-0.004922,0.001065,-8.944371,0.172283,10.518848,"0.000000"
385,1193301,-0.007173,-0.006510,0.003403,-7.838887,-1.363909,6.556334,"0.000000"
386,1196301,-0.005707,-0.006545,0.000401,-6.360123,0.497707,7.269395,"0.000000"
387,1199303,-0.004922,-0.004695,0.001169,-9.006585,0.191426,4.833502,"0.000000"
388,1202303,-0.005829,-0.006754,0.001065,-8.681160,1.292124,6.388836,"0.000000"
389,1205304,-0.003473,-0.002531,0.001658,-4.756931,-0.521635,5.340780,"0.000000"
390,1208305,-0.002775,-0.004625,0.002409,-3.493521,-0.703490,7.116254,"0.000000"
391,1211321,-0.002635,-0.005568,0.001292,-3.206382,-0.258425,9.159724,"0.000000"
392,1214311,-0.002583,-0.004922,0.004294,-7.173683,0.296710,8.508877,"0.000000"
393,1217309,-0.002025,-0.002915,0.000593,-7.255038,0.043071,6.977471,"0.000000"
394,1220311,-0.001693,-0.001868,0.001536,-7.752745,0.866202,6.699903,"0.000000"
395,1223312,-0.002478,-0.001623,0.002635,-7.460821,0.244068,6.283552,"0.000000"
396,1226313,-0.001309,0.000593,0.002932,-7.652247,0.483350,5.407779,"0.000000"
397,1229314,-0.001518,-0.001082,0.003281,-6.833901,0.478565,6.087341,"0.000000"
398,1232314,-0.001134,-0.001169,0.002496,-5.694918,0.234497,7.044470,"0.000000"
399,1235315,-0.001361,-0.002635,0.001815,-5.015357,0.339781,7.972885,"0.000000"
400,1238365,0.000000,-0.001728,0.002129,-5.536992,-0.267996,7.633104,"0.000000"
401,1241338,-0.000524,-0.000471,0.003054,-6.025128,0.775275,8.389236,"0.000000"
402,1244324,0.000227,0.001396,0.003299,-6.738188,0.363709,7.896315,"0.000000"
403,1247320,0.000157,0.002793,0.003910,-6.379266,0.368495,7.613962,"0.000000"
404,1250321,0.000367,0.003368,0.003456,-5.560920,0.430708,8.159525,"0.000000"
405,1253322,0.000175,0.002199,0.004119,-4.469792,0.478565,8.733803,"0.000000"
406,1256322,0.000471,0.001972,0.004049,-4.402793,0.301496,8.997013,"0.000000"
407,1259323,0.000593,0.000925,0.003944,-4.340580,0.200997,9.317652,"0.000000"
408,1262324,0.001309,0.000122,0.003526,-4.804788,0.234497,9.298509,"0.000000"
409,1265327,0.001641,0.001117,0.003700,-4.886144,0.401994,9.566504,"0.000000"
410,1268328,0.001815,0.002897,0.004014,-3.838088,0.540778,9.355936,"0.000000"
411,1271330,0.001641,0.004206,0.000349,-4.441079,0.440279,9.035297,"0.000000"
412,1274352,0.001344,0.006178,0.004416,-4.340580,0.234497,8.786446,"0.000000"
413,1277354,0.000785,0.008029,0.004433,-4.445865,-0.177069,9.719646,"0.000000"
414,1280336,0.001257,0.008692,0.004154,-4.981857,-0.703490,10.255639,"0.000000"
415,1283337,0.002443,0.007470,0.004852,-5.111069,-1.043271,10.403994,"0.000000"
416,1286338,0.002897,0.005882,0.005271,-4.948358,-0.995414,9.030513,"0.000000"
417,1289339,0.003176,0.005323,0.005114,-4.934000,-0.564706,8.283952,"0.000000"
418,1292340,0.002723,0.005288,0.005131,-4.823930,-0.325424,8.025527,"0.000000"
419,1295343,0.002670,0.012357,0.003595,-6.853044,5.072784,8.815158,"0.000000"
420,1298343,0.003281,0.015481,0.001902,-5.158926,-6.537192,8.901299,"0.000000"
421,1301344,0.005096,0.019251,0.002391,-4.733004,-2.249253,-5.752346,"0.000000"
422,1304346,0.003770,-0.002670,0.003299,-1.871187,-0.770489,7.551749,"0.000000"
423,1307348,0.002164,-0.027663,-0.000367,-0.861416,-2.574677,9.485149,"0.000000"
424,1310368,0.005445,-0.012741,-0.002740,-3.058027,-3.838088,27.589247,"0.000000"
425,1313352,0.011170,0.004957,0.000192,-1.406980,-1.435694,30.790842,"0.000000"
426,1316348,0.013265,0.007313,0.000506,-5.752346,0.167498,24.804001,"0.000000"
427,1319349,0.007173,0.007941,0.001396,-8.810373,2.120041,10.222138,"0.000000"
428,1322351,0.003194,0.013282,-0.000175,-12.346965,4.086941,3.862016,"0.000000"
429,1325352,-0.002862,0.013474,0.003107,-10.949556,0.799203,17.381462,"0.000000"
430,1328353,0.004817,0.015324,0.004485,-10.815558,-0.937986,16.357336,"0.000000"
431,1331354,0.009791,-0.009913,0.006632,-7.585248,-1.775474,12.294322,"0.000000"
432,1334355,0.010908,-0.009931,0.000227,-6.345766,-0.564706,12.160325,"0.000000"
433,1337358,0.008412,-0.016266,-0.001169,-1.852045,0.411566,7.006185,"0.000000"
434,1340380,0.006981,-0.016912,-0.000227,-0.741775,0.043071,15.653846,"0.000000"
435,1343369,0.010943,-0.008517,0.000541,-0.133998,-1.627119,15.921843,"0.000000"
436,1346363,0.013282,-0.003089,0.000436,-0.210568,-2.928815,17.161324,"0.000000"
437,1349363,0.009460,-0.000332,-0.000646,-4.139583,0.818345,12.112469,"0.000000"
438,1352365,0.007313,0.006091,-0.000942,-8.317451,0.004786,5.513063,"0.000000"
439,1355368,0.006318,0.012270,0.001152,-10.868201,-0.196211,7.298110,"0.000000"
440,1358368,0.006091,0.007435,0.003159,-8.647661,-0.244068,-0.344566,"0.000000"
441,1361369,0.006161,-0.008517,0.003560,-4.905287,0.842274,1.057628,"0.000000"
442,1364370,0.006074,-0.006405,0.000419,-2.531606,0.244068,-0.823131,"0.000000"
443,1367371,0.007924,-0.003229,-0.002356,-3.278167,-1.024128,6.441479,"0.000000"
444,1370373,0.009180,-0.006370,-0.001204,-0.535992,0.325424,12.035898,"0.000000"
445,1373375,0.010071,-0.007086,-0.000471,-2.411965,0.000000,10.198210,"0.000000"
446,1376430,0.009163,-0.008919,-0.001292,-6.647262,1.497907,8.504092,"0.000000"
447,1379393,0.007034,-0.005027,-0.000279,-7.077970,2.143969,8.207382,"0.000000"
448,1382394,0.006737,-0.004154,0.000087,-6.915258,1.789831,10.078569,"0.000000"
449,1385394,0.009215,0.001396,0.000524,-6.599405,-0.497707,13.031312,"0.000000"
450,1388395,0.009739,0.004381,0.000942,-5.517849,0.157926,13.605590,"0.000000"
451,1391396,0.009076,0.003595,0.000279,-6.790831,0.966700,12.026326,"0.000000"
452,1394396,0.007662,0.000803,0.000349,-9.178868,1.808974,9.432507,"0.000000"
453,1397398,0.008814,-0.001920,0.000925,-10.078569,1.186840,7.216753,"0.000000"
454,1400399,0.008988,-0.005742,0.002007,-9.303294,1.545763,8.164311,"0.000000"
455,1403401,0.009303,-0.013125,0.001326,-6.340981,0.387637,8.982656,"0.000000"
456,1406402,0.009355,-0.010943,0.000873,-3.694518,0.550349,9.537791,"0.000000"
457,1409403,0.009146,-0.009652,0.004241,-1.947758,0.875773,9.887143,"0.000000"
458,1412427,0.008744,-0.007121,-0.000698,-2.531606,-0.454636,9.394221,"0.000000"
459,1415404,0.008430,-0.004625,-0.000873,-3.014956,-0.665205,8.494520,"0.000000"
460,1418404,0.007924,-0.003037,-0.000052,-3.732804,-0.186640,7.135397,"0.000000"
461,1421405,0.006737,-0.002391,-0.000367,-5.489135,0.880559,5.225925,"0.000000"
462,1424406,0.006510,-0.001780,0.000419,-5.599205,0.636491,4.838288,"0.000000"
463,1427406,0.007313,-0.002356,0.000611,-4.986642,0.095713,4.450650,"0.000000"
464,1430406,0.008447,-0.008901,0.000454,-2.163112,-0.287139,3.249453,"0.000000"
465,1433407,0.008430,-0.006318,0.000000,-1.186840,0.090927,2.684747,"0.000000"
466,1436410,0.007994,-0.004765,-0.000611,-1.024128,0.545564,2.459822,"0.000000"
467,1439426,0.006737,-0.000785,-0.001309,-3.345166,1.335195,3.747160,"0.000000"
468,1442424,0.006336,0.003735,-0.000960,-4.484150,1.387837,4.508078,"0.000000"
469,1445415,0.005794,0.006126,-0.004346,-5.053642,1.517050,5.039285,"0.000000"
470,1448415,0.005323,0.005986,0.000140,-5.340780,1.799403,4.158726,"0.000000"
471,1451416,0.004695,0.005236,-0.000279,-6.053841,2.254039,3.905087,"0.000000"
472,1454417,0.004032,0.004800,-0.000750,-7.044470,2.388037,3.952943,"0.000000"
473,1457419,0.003630,0.004451,-0.000454,-9.174082,2.220540,4.761717,"0.000000"
474,1460420,0.003613,0.002059,0.000192,-10.260423,2.201397,5.039285,"0.000000"
475,1463421,0.003543,-0.001047,0.001065,-10.470992,2.091327,5.637490,"0.000000"
476,1466422,0.003595,-0.002915,0.001117,-9.107083,1.067199,6.092126,"0.000000"
477,1469422,0.003281,-0.004625,0.001117,-6.910472,1.205983,6.302695,"0.000000"
478,1472424,0.003403,-0.006126,0.000681,-4.713861,1.411765,6.484550,"0.000000"
479,1475458,0.003194,-0.005253,0.000506,-2.756532,1.368695,6.154340,"0.000000"
480,1478434,0.002234,-0.002775,0.000000,-2.694318,1.426122,5.934200,"0.000000"
481,1481428,0.001449,-0.000297,0.000000,-3.177669,1.416551,5.268996,"0.000000"
482,1484431,0.000506,0.001553,0.004154,-4.096512,1.636691,3.464807,"0.000000"
483,1487432,-0.000471,0.002007,-0.000087,-4.235296,1.808974,2.512464,"0.000000"
484,1490434,-0.001030,0.001536,-0.000192,-4.316652,1.651048,1.933401,"0.000000"
485,1493435,-0.001780,0.000768,-0.000140,-4.010371,1.043271,1.612763,"0.000000"
486,1496435,-0.002531,0.000785,-0.000367,-3.952943,1.100698,1.995614,"0.000000"
487,1499436,-0.002531,0.000768,-0.000227,-4.235296,1.263410,2.426322,"0.000000"
488,1502437,-0.003107,0.001588,-0.000419,-5.297709,1.775474,3.335595,"0.000000"
489,1505440,-0.003857,0.002443,-0.000262,-5.905486,1.904687,3.895515,"0.000000"
490,1508440,-0.000087,0.003543,-0.000140,-6.259624,1.914258,4.575077,"0.000000"
491,1511461,-0.005079,0.003560,-0.000227,-5.556134,1.344766,6.317052,"0.000000"
492,1514447,-0.004887,0.002897,-0.000314,-5.020142,1.124627,7.293324,"0.000000"
493,1517445,-0.004555,0.002147,-0.000559,-4.699504,0.837488,8.130812,"0.000000"
494,1520446,-0.004677,0.001763,-0.000471,-5.469993,0.641276,8.432307,"0.000000"
